"","site_name","station_name","date","latitude","longitude","period","air_temp_mean","air_temp_max","air_temp_min","precip_mean","precip_max","precip_total","precip_max_hourly_mean","precip_max_hourly_max","relative_humidity_mean","relative_humidity_max","relative_humidity_min","atmospheric_pressure_mean","atmospheric_pressure_max","atmospheric_pressure_min","battery_percent_mean","battery_percent_max","battery_percent_min"
"645","lemala_rim","mvua",2022-05-06,-3.1421657,35.686572,6,13.490625,17.68,11.57,0.0291666666666667,0.6,1.4,1,12,0.96422272829822,1.00218108069009,0.817832552183787,76.9566666666667,77.06,76.84,100,100,100
"646","lemala_rim","mvua",2022-05-07,-3.1421657,35.686572,6,13.1825,16.23,11.28,0.0916666666666667,0.8,4.4,3.5,12,0.973111042119716,1.00202861909704,0.881345896594996,76.955,77.11,76.83,100,100,100
"647","lemala_rim","mvua",2022-05-08,-3.1421657,35.686572,6,12.5552083333333,15.8,10.68,0,0,0,0,0,0.969470094470591,1.00089054114339,0.890875051998805,76.9702083333333,77.1,76.85,100,100,100
"648","lemala_rim","mvua",2022-05-09,-3.1421657,35.686572,6,13.09625,18.09,8.69,0.0375,0.6,1.8,1,12,0.957459633846356,1.00293179814332,0.827410760886987,77.001875,77.15,76.87,100,100,100
"649","lemala_rim","mvua",2022-05-10,-3.1421657,35.686572,6,13.18375,17.46,8.66,0.00416666666666667,0.2,0.2,0.25,12,0.965665255113176,1.00113556296623,0.87391278379224,76.953125,77.08,76.8,100,100,100
"650","lemala_rim","mvua",2022-05-11,-3.1421657,35.686572,6,13.7927083333333,17.67,11.55,0.05,2,2.4,3,120,0.959238185953115,1.00148065029787,0.855397986925953,76.9366666666667,77.07,76.81,100,100,100
"651","lemala_rim","mvua",2022-05-12,-3.1421657,35.686572,6,12.9370833333333,18.76,10.34,0.00416666666666667,0.2,0.2,0.25,12,0.955790031086156,1.00136661544137,0.817387417022624,77.0108333333333,77.14,76.9,100,100,100
"652","lemala_rim","mvua",2022-05-13,-3.1421657,35.686572,6,13.71,18.79,10.38,0,0,0,0,0,0.943339375954434,1.00049130279695,0.814010154919355,77.0335416666667,77.17,76.91,100,100,100
"653","lemala_rim","mvua",2022-05-14,-3.1421657,35.686572,6,14.329375,18.38,12.06,0.00416666666666667,0.2,0.2,0.25,12,0.948375699340796,1.00028495790537,0.83852325609406,77.0352083333333,77.18,76.93,100,100,100
"654","lemala_rim","mvua",2022-05-15,-3.1421657,35.686572,6,14.0208333333333,19.28,11.49,0,0,0,0,0,0.93271473431482,0.994154572913558,0.767732721882272,77.0854166666667,77.24,76.91,100,100,100
"655","lemala_rim","mvua",2022-05-16,-3.1421657,35.686572,6,12.608125,16.95,10.29,0.0166666666666667,0.2,0.8,1,12,0.962933064949101,1.00075892799087,0.842130886628073,77.1489583333333,77.29,77.04,100,100,100
"656","lemala_rim","mvua",2022-05-17,-3.1421657,35.686572,6,12.984375,16.58,11.15,0.025,0.4,1.2,1.25,12,0.964814588892675,1.0019688775416,0.860626473995503,77.058125,77.2,76.95,100,100,100
"657","lemala_rim","mvua",2022-05-18,-3.1421657,35.686572,6,12.3564583333333,17.67,8.75,0.0125,0.2,0.6,0.75,12,0.933636378776632,1.00164290161814,0.729235969186654,76.9858333333333,77.11,76.88,100,100,100
"658","lemala_rim","mvua",2022-05-19,-3.1421657,35.686572,6,11.813125,16.84,7.55,0.00833333333333333,0.2,0.4,0.5,12,0.952941793571294,1.0014908669889,0.830788376133731,76.9995833333333,77.14,76.9,100,100,100
"659","lemala_rim","mvua",2022-05-20,-3.1421657,35.686572,6,12.2779166666667,17.29,8.63,0.00416666666666667,0.2,0.2,0.25,12,0.948711435690617,0.997916121969414,0.826861806653561,76.9739583333333,77.11,76.86,100,100,100
"660","lemala_rim","mvua",2022-05-21,-3.1421657,35.686572,6,12.9164583333333,18.58,8.52,0.00833333333333333,0.2,0.4,0.5,12,0.935512802056192,1.00093228687305,0.797333882977867,77.0264583333333,77.18,76.92,100,100,100
"661","lemala_rim","mvua",2022-05-22,-3.1421657,35.686572,6,13.240625,19.11,8.44,0.0166666666666667,0.4,0.8,0.75,12,0.936502435761408,0.996679906188779,0.792255144831611,76.9972916666667,77.17,76.89,100,100,100
"662","lemala_rim","mvua",2022-05-23,-3.1421657,35.686572,6,14.4589583333333,20.69,9.55,0,0,0,0,0,0.761543950967376,0.984688743979366,0.32249664456807,76.9539583333333,77.12,76.81,100,100,100
"663","lemala_rim","mvua",2022-05-24,-3.1421657,35.686572,6,13.89,20.05,9.11,0,0,0,0,0,0.81780099689558,0.98108544682501,0.579686949229118,76.9620833333333,77.11,76.81,100,100,100
"664","lemala_rim","mvua",2022-05-25,-3.1421657,35.686572,6,13.4572916666667,18.69,11,0,0,0,0,0,0.928773857172807,0.996979908998076,0.769430326030657,77.1272916666667,77.28,76.95,100,100,100
"665","lemala_rim","mvua",2022-05-26,-3.1421657,35.686572,6,13.3395833333333,18.38,8.97,0,0,0,0,0,0.94012630362991,0.99579356622777,0.748058200006022,77.1729166666667,77.34,77.01,100,100,100
"666","lemala_rim","mvua",2022-05-27,-3.1421657,35.686572,6,13.2483333333333,17.42,9.2,0.00833333333333333,0.2,0.4,0.5,12,0.951184674473135,1.00071883476384,0.819291033867278,77.0729166666667,77.24,76.9,100,100,100
"667","lemala_rim","mvua",2022-05-28,-3.1421657,35.686572,6,13.328125,16.3,11.8,0.00416666666666667,0.2,0.2,0.25,12,0.961328184577174,1.00131774761591,0.861265899620327,76.991875,77.13,76.83,100,100,100
"668","lemala_rim","mvua",2022-05-29,-3.1421657,35.686572,6,12.2714583333333,16.4,10.86,0.0208333333333333,0.2,1,1.25,12,0.987837256047123,1.00137540434061,0.936930088134117,77.0177083333333,77.15,76.9,100,100,100
"669","lemala_rim","mvua",2022-05-30,-3.1421657,35.686572,6,12.1475,16.03,10.1,0,0,0,0,0,0.968444489068865,1.00209028411309,0.859081374674288,77.0822916666667,77.23,76.96,100,100,100
"670","lemala_rim","mvua",2022-05-31,-3.1421657,35.686572,6,12.293829787234,15.18,10.58,0.00425531914893617,0.2,0.2,0.25531914893617,12,0.957273100884489,0.998860621490022,0.84965143980269,76.998085106383,77.11,76.87,100,100,100
"671","lemala_rim","mvua",2022-06-01,-3.1421657,35.686572,6,12.410625,16.26,10.66,0.0125,0.2,0.6,0.75,12,0.966725870568714,1.0011882110886,0.85426115215075,76.9397916666667,77.08,76.83,100,100,100
"672","lemala_rim","mvua",2022-06-02,-3.1421657,35.686572,6,11.39875,15.9,9.34,0.025,0.2,1.2,1.5,12,0.971687364211301,1.0021740041679,0.822601442484754,76.94875,77.07,76.87,100,100,100
"673","lemala_rim","mvua",2022-06-03,-3.1421657,35.686572,6,11.1575,17.3,8.72,0.00416666666666667,0.2,0.2,0.25,12,0.937897350502694,1.00227522888547,0.736274801488866,76.9697916666667,77.1,76.85,100,100,100
"674","lemala_rim","mvua",2022-06-04,-3.1421657,35.686572,6,11.0641666666667,17.06,8.2,0.00416666666666667,0.2,0.2,0.25,12,0.93297108873219,1.00314677256276,0.723839255007563,76.9270833333333,77.03,76.84,100,100,100
"675","lemala_rim","mvua",2022-06-05,-3.1421657,35.686572,6,12.5352083333333,18.64,7.11,0.00416666666666667,0.2,0.2,0.25,12,0.870755555577976,1.00109289465338,0.665938007851847,76.9454166666667,77.06,76.84,100,100,100
"676","lemala_rim","mvua",2022-06-06,-3.1421657,35.686572,6,12.3591666666667,15.26,10.93,0.0166666666666667,0.4,0.8,0.75,12,0.959431679073954,1.00018252486041,0.851266117142832,76.971875,77.1,76.86,100,100,100
"677","lemala_rim","mvua",2022-06-07,-3.1421657,35.686572,6,10.62125,11.99,9.3,0.141666666666667,1,6.8,4.75,12,1.00032292380557,1.00209435920561,0.993951512477607,76.9825,77.15,76.87,100,100,100
"678","lemala_rim","mvua",2022-06-08,-3.1421657,35.686572,6,11.3454166666667,14.56,9,0,0,0,0,0,0.957637148013573,1.00314677256276,0.83920934626529,76.9920833333333,77.14,76.9,100,100,100
"679","lemala_rim","mvua",2022-06-09,-3.1421657,35.686572,6,11.4485416666667,15.18,9.36,0,0,0,0,0,0.969486548543235,1.00126851559699,0.845211555655981,76.98,77.09,76.83,100,100,100
"680","lemala_rim","mvua",2022-06-10,-3.1421657,35.686572,6,11.26125,14.6,9.8,0.00416666666666667,0.2,0.2,0.25,12,0.977582151750435,1.00261064731042,0.894252357298706,77.0364583333333,77.17,76.91,100,100,100
"681","lemala_rim","mvua",2022-06-11,-3.1421657,35.686572,6,11.865,16.44,8.82,0.00833333333333333,0.2,0.4,0.5,12,0.94711891487106,1.00136661544137,0.822717374685319,77.0739583333333,77.19,76.98,100,100,100
"682","lemala_rim","mvua",2022-06-12,-3.1421657,35.686572,6,11.1704166666667,13.11,9.93,0.0125,0.2,0.6,0.75,12,0.994658965786615,1.00139941416835,0.976884311032623,77.013125,77.13,76.89,100,100,100
"683","lemala_rim","mvua",2022-06-13,-3.1421657,35.686572,6,11.2491666666667,14.44,9.8,0.00833333333333333,0.2,0.4,0.5,12,0.983793528481455,1.00261064731042,0.891650828216135,76.9989583333333,77.13,76.9,100,100,100
"684","lemala_rim","mvua",2022-06-14,-3.1421657,35.686572,6,12.4695833333333,18.61,7.11,0.00416666666666667,0.2,0.2,0.25,12,0.908842539979937,1.00199724086307,0.658063661203951,76.9685416666667,77.08,76.84,100,100,100
"685","lemala_rim","mvua",2022-06-15,-3.1421657,35.686572,6,12.1495833333333,19.48,6.23,0.00416666666666667,0.2,0.2,0.25,12,0.917362104353062,0.999528620761804,0.706110992285767,76.9514583333333,77.05,76.87,100,100,100
"686","lemala_rim","mvua",2022-06-16,-3.1421657,35.686572,6,12.8935416666667,19.46,8.69,0.00833333333333333,0.2,0.4,0.5,12,0.854624391015202,1.00044029263051,0.524898759866446,76.9316666666667,77.1,76.81,100,100,100
"687","lemala_rim","mvua",2022-06-17,-3.1421657,35.686572,6,12.1352083333333,17.56,8.46,0,0,0,0,0,0.886722277791166,0.985297416538912,0.683496939856127,76.866875,77,76.77,100,100,100
"688","lemala_rim","mvua",2022-06-18,-3.1421657,35.686572,6,11.210625,17.34,7.2,0.00833333333333333,0.2,0.4,0.5,12,0.938960360406582,1.00040188403242,0.755618070133336,76.9033333333333,77.06,76.8,100,100,100
"689","lemala_rim","mvua",2022-06-19,-3.1421657,35.686572,6,11.1872916666667,17.61,6.63,0.00416666666666667,0.2,0.2,0.25,12,0.92381746296325,0.997638710198931,0.732282393652818,76.9614583333333,77.08,76.84,100,100,100
"690","lemala_rim","mvua",2022-06-20,-3.1421657,35.686572,6,11.323125,18.29,5.86,0.00833333333333333,0.2,0.4,0.5,12,0.86936252131192,0.999245665563832,0.558503490845442,77.0952083333333,77.22,76.98,100,100,100
"691","lemala_rim","mvua",2022-06-21,-3.1421657,35.686572,6,10.7275,17.18,5.06,0,0,0,0,0,0.86070655153733,0.983972811662343,0.613798828525415,77.0233333333333,77.17,76.88,100,100,100
"692","lemala_rim","mvua",2022-06-22,-3.1421657,35.686572,6,11.2204166666667,16.42,5.85,0.00416666666666667,0.2,0.2,0.25,12,0.920473435772808,0.99301917563332,0.768637183337081,76.9252083333333,77.05,76.83,100,100,100
"693","lemala_rim","mvua",2022-06-23,-3.1421657,35.686572,6,9.99458333333333,12.02,7.66,0.00833333333333333,0.2,0.4,0.5,12,0.99169340345096,1.00067332410569,0.963099910340421,76.9766666666667,77.12,76.83,100,100,100
"694","lemala_rim","mvua",2022-06-24,-3.1421657,35.686572,6,10.23375,15.53,8.26,0,0,0,0,0,0.957506071485205,1.00204880344471,0.808283338874157,76.9908333333333,77.12,76.88,100,100,100
"695","lemala_rim","mvua",2022-06-25,-3.1421657,35.686572,6,9.78276595744681,12.41,8.16,0.00425531914893617,0.2,0.2,0.25531914893617,12,0.971967912815833,0.999660597853594,0.901495900357837,76.9959574468085,77.12,76.89,100,100,100
"696","lemala_rim","mvua",2022-06-26,-3.1421657,35.686572,6,9.941875,13.36,8.84,0,0,0,0,0,0.963837347309082,0.994773132059658,0.860183614134889,77.103125,77.22,76.98,100,100,100
"697","lemala_rim","mvua",2022-06-27,-3.1421657,35.686572,6,9.314375,11.25,8.41,0.0208333333333333,0.4,1,1,12,0.985690730393602,1.00096720654767,0.950210612680431,77.1360416666667,77.28,77,100,100,100
"698","lemala_rim","mvua",2022-06-28,-3.1421657,35.686572,6,8.92875,11.31,6.29,0,0,0,0,0,0.974687829978073,0.998392906009036,0.908092068058449,77.0814583333333,77.2,76.96,100,100,100
"699","lemala_rim","mvua",2022-06-29,-3.1421657,35.686572,6,10.2629166666667,14.54,6.13,0,0,0,0,0,0.935960499841376,0.993702009858476,0.8163233874191,77.1102083333333,77.23,77.01,100,100,100
"700","lemala_rim","mvua",2022-06-30,-3.1421657,35.686572,6,9.835625,13.32,6.84,0,0,0,0,0,0.946782460226759,0.996089149544114,0.833528133392708,77.094375,77.21,77,100,100,100
"701","lemala_rim","mvua",2022-07-01,-3.1421657,35.686572,6,9.61958333333333,13.9,7.69,0.00416666666666667,0.2,0.2,0.25,12,0.947987999817513,1.00116870750735,0.816649451124304,77.085,77.18,77,100,100,100
"702","lemala_rim","mvua",2022-07-02,-3.1421657,35.686572,6,9.71854166666667,16.33,4.7,0,0,0,0,0,0.880002440842058,0.991221157324947,0.608666376321385,77.1222916666667,77.25,77.02,100,100,100
"703","lemala_rim","mvua",2022-07-03,-3.1421657,35.686572,6,9.78104166666667,17.24,4.04,0.00416666666666667,0.2,0.2,0.25,12,0.901910365529783,0.997596152803184,0.643500875772694,77.1985416666667,77.34,77.1,100,100,100
"704","lemala_rim","mvua",2022-07-04,-3.1421657,35.686572,6,8.82166666666667,15.02,3.85,0.00416666666666667,0.2,0.2,0.25,12,0.910690574656555,0.977235208657068,0.759416073904995,77.13,77.25,77.05,100,100,100
"705","lemala_rim","mvua",2022-07-05,-3.1421657,35.686572,6,9.594375,15.6,3.53,0.00416666666666667,0.2,0.2,0.25,12,0.950150143700114,1.00076503020209,0.804665532409099,77.0404166666667,77.15,76.95,100,100,100
"706","lemala_rim","mvua",2022-07-06,-3.1421657,35.686572,6,10.5479166666667,16.78,4.56,0.00416666666666667,0.2,0.2,0.25,12,0.911469913286841,0.994763788465714,0.747166776891675,77.07125,77.21,76.97,100,100,100
"707","lemala_rim","mvua",2022-07-07,-3.1421657,35.686572,6,10.7252083333333,16.35,5.88,0,0,0,0,0,0.909656766352242,0.98539145592844,0.749949007515854,77.1170833333333,77.27,77,100,100,100
"708","lemala_rim","mvua",2022-07-08,-3.1421657,35.686572,6,9.58645833333333,13.26,6.24,0.0291666666666667,0.2,1.4,1.75,12,0.981663151149813,1.00197463875384,0.934429272375149,77.179375,77.64,76.63,100,100,100
"709","lemala_rim","mvua",2022-07-09,-3.1421657,35.686572,6,9.39583333333333,14,5.41,0.025,0.2,1.2,1.5,12,0.94785889084143,1.00223870616444,0.779413685207066,77.0583333333333,77.62,76.78,100,100,100
"710","lemala_rim","mvua",2022-07-10,-3.1421657,35.686572,6,9.67708333333333,15.18,4.48,0.00416666666666667,0.2,0.2,0.25,12,0.918471251703743,0.998224473755813,0.697457369069204,77.0754166666667,77.59,76.95,100,100,100
"711","lemala_rim","mvua",2022-07-11,-3.1421657,35.686572,6,10.629375,16.27,6.73,0.0166666666666667,0.2,0.8,1,12,0.919300050170133,1.00182263249123,0.742664001666412,77.0333333333333,77.9,76.53,100,100,100
"712","lemala_rim","mvua",2022-07-12,-3.1421657,35.686572,6,9.61145833333333,11.22,8.76,0.025,0.2,1.2,1.5,12,0.992080698868584,1.00275690270367,0.972685940399922,77.0195833333333,77.34,76.85,100,100,100
"713","lemala_rim","mvua",2022-07-13,-3.1421657,35.686572,6,10.8402083333333,17.19,5.66,0,0,0,0,0,0.829275032752123,0.989923246643494,0.539959045645239,77.0308333333333,77.49,76.28,100,100,100
"714","lemala_rim","mvua",2022-07-14,-3.1421657,35.686572,6,11.2985416666667,17.7,5.04,0,0,0,0,0,0.892727601981688,0.975272673951039,0.689809910191631,77.025625,77.17,76.91,100,100,100
"715","lemala_rim","mvua",2022-07-15,-3.1421657,35.686572,6,10.9377083333333,15.46,7.32,0.05,0.4,2.4,2.75,12,0.959978204185553,1.00222898428637,0.794256591647472,76.9166666666667,77.53,76.6,100,100,100
"716","lemala_rim","mvua",2022-07-16,-3.1421657,35.686572,6,11.0597916666667,17.14,6.03,0.00833333333333333,0.2,0.4,0.5,12,0.917995532195473,1.00109143436253,0.644002440604648,77.0727083333333,77.75,76.95,100,100,100
"717","lemala_rim","mvua",2022-07-17,-3.1421657,35.686572,6,10.309375,14.6,7.9,0.00416666666666667,0.2,0.2,0.25,12,0.940946133259576,0.993559792112552,0.775037718128622,77.0454166666667,77.18,76.96,100,100,100
"718","lemala_rim","mvua",2022-07-18,-3.1421657,35.686572,6,9.871875,12.86,8,0,0,0,0,0,0.942356928586353,0.992522698454864,0.850510831459739,77.0525,77.17,76.95,100,100,100
"719","lemala_rim","mvua",2022-07-19,-3.1421657,35.686572,6,10.3160416666667,15.59,8.09,0,0,0,0,0,0.909384438640247,0.995728948387501,0.680569033838708,77.0577083333333,77.21,76.96,100,100,100
"720","lemala_rim","mvua",2022-07-20,-3.1421657,35.686572,6,10.7002083333333,15.94,7.72,0,0,0,0,0,0.91376486305632,0.996373259532209,0.680159655568969,77.0179166666667,77.17,76.9,100,100,100
"721","lemala_rim","mvua",2022-07-21,-3.1421657,35.686572,6,10.5820833333333,14.97,6.69,0.00416666666666667,0.2,0.2,0.25,12,0.90737622389454,1.00031292773096,0.750280440960715,77.0225,77.83,76.78,100,100,100
"722","lemala_rim","mvua",2022-07-22,-3.1421657,35.686572,6,10.3295833333333,16.91,6.37,0.00416666666666667,0.2,0.2,0.25,12,0.912484065734894,1.00160535270518,0.681420975999838,77.0689583333333,78,76.84,100,100,100
"723","lemala_rim","mvua",2022-07-23,-3.1421657,35.686572,6,10.285,15.87,6.65,0.00416666666666667,0.2,0.2,0.25,12,0.909226593975099,0.992810883328099,0.74925501284839,76.9879166666667,77.12,76.9,100,100,100
"724","lemala_rim","mvua",2022-07-24,-3.1421657,35.686572,6,10.1197916666667,17.99,5.82,0,0,0,0,0,0.900121665085141,0.990213070735398,0.576782195467435,76.955,77.07,76.84,100,100,100
"725","lemala_rim","mvua",2022-07-25,-3.1421657,35.686572,6,10.6985416666667,17.12,7.59,0.00416666666666667,0.2,0.2,0.25,12,0.901004277710874,0.986930645518449,0.694986602724203,76.9860416666667,77.13,76.88,100,100,100
"726","lemala_rim","mvua",2022-07-26,-3.1421657,35.686572,6,10.7735416666667,16.39,7.02,0,0,0,0,0,0.893966700677765,0.980938484575312,0.6662828657021,76.958125,77.14,76.83,100,100,100
"727","lemala_rim","mvua",2022-07-27,-3.1421657,35.686572,6,10.6595833333333,16.22,6.24,0,0,0,0,0,0.905643452498853,0.972652976823051,0.744095281579452,76.8614583333333,77.01,76.73,100,100,100
"728","lemala_rim","mvua",2022-07-28,-3.1421657,35.686572,6,11.106875,17.87,5.99,0.00833333333333333,0.2,0.4,0.5,12,0.942117864207117,1.00156968694482,0.736374302464184,76.93,77.77,76.71,100,100,100
"729","lemala_rim","mvua",2022-07-29,-3.1421657,35.686572,6,10.641875,12.36,9.29,0.00416666666666667,0.2,0.2,0.25,12,0.986804507422148,1.00090475436101,0.961456806713713,76.9504166666667,77.07,76.84,100,100,100
"730","lemala_rim","mvua",2022-07-30,-3.1421657,35.686572,6,11.6095833333333,16.04,10,0.00833333333333333,0.2,0.4,0.5,12,0.971625909688945,1.00230094416324,0.859197832455025,77.0795833333333,77.88,76.87,100,100,100
"731","lemala_rim","mvua",2022-07-31,-3.1421657,35.686572,6,11.6054166666667,17.85,5.55,0,0,0,0,0,0.930512838965742,1.00038480280732,0.746955588983474,76.9802083333333,77.09,76.86,100,100,100
"732","lemala_rim","mvua",2022-08-01,-3.1421657,35.686572,6,11.2279166666667,13.87,9.93,0.00833333333333333,0.2,0.4,0.5,12,0.977757452766602,1.00178494005613,0.920708269528149,77.12125,77.71,76.95,100,100,100
"733","lemala_rim","mvua",2022-08-02,-3.1421657,35.686572,6,10.2997916666667,13.63,8.25,0.0166666666666667,0.2,0.8,1,12,0.970268733912309,1.00314677256276,0.876611005540296,77.08,77.57,76.94,100,100,100
"734","lemala_rim","mvua",2022-08-03,-3.1421657,35.686572,6,9.68791666666667,14.15,5.91,0.0125,0.2,0.6,0.75,12,0.957652317129922,1.00227522888547,0.830934875023141,77.05875,77.84,76.87,100,100,100
"735","lemala_rim","mvua",2022-08-04,-3.1421657,35.686572,6,10.2625,14.18,5.71,0.00416666666666667,0.2,0.2,0.25,12,0.951720963763886,0.998806246994668,0.842149047329743,76.9935416666667,77.11,76.88,100,100,100
"736","lemala_rim","mvua",2022-08-05,-3.1421657,35.686572,6,10.23,16.72,5.69,0.0125,0.2,0.6,0.75,12,0.912758230062968,1.00151104429223,0.676630209344055,76.9041666666667,77.54,76.18,100,100,100
"737","lemala_rim","mvua",2022-08-06,-3.1421657,35.686572,6,11.1535416666667,17.94,5.77,0,0,0,0,0,0.873013327911011,0.990123753380632,0.639442035481544,76.9660416666667,77.14,76.85,100,100,100
"738","lemala_rim","mvua",2022-08-07,-3.1421657,35.686572,6,8.96583333333333,13.7,5.25,0,0,0,0,0,0.95090010534639,0.993715217198586,0.831380742354897,76.9089583333333,77.04,76.79,100,100,100
"739","lemala_rim","mvua",2022-08-08,-3.1421657,35.686572,6,9.345625,15.52,4.19,0.00416666666666667,0.2,0.2,0.25,12,0.904545380080411,0.995724490227568,0.709383956094784,76.9166666666667,77.04,76.77,100,100,100
"740","lemala_rim","mvua",2022-08-09,-3.1421657,35.686572,6,9.92625,16.92,4.14,0,0,0,0,0,0.888278366455278,0.989309223153125,0.666135785026074,76.93875,77.09,76.8,100,100,100
"741","lemala_rim","mvua",2022-08-10,-3.1421657,35.686572,6,9.44770833333333,14.98,5.23,0,0,0,0,0,0.936721218476612,0.99139392251252,0.774477415719746,76.95,77.09,76.82,100,100,100
"742","lemala_rim","mvua",2022-08-11,-3.1421657,35.686572,6,10.3445833333333,14.2,5.62,0.0125,0.2,0.6,0.75,12,0.96690554894786,1.00188379029578,0.830553195182294,76.9472916666667,77.61,76.68,100,100,100
"743","lemala_rim","mvua",2022-08-12,-3.1421657,35.686572,6,10.4514583333333,15.55,6.74,0.0208333333333333,0.2,1,1.25,12,0.931281709533319,1.00401831624005,0.750598851689567,76.7845833333333,77.2,75.97,100,100,100
"744","lemala_rim","mvua",2022-08-13,-3.1421657,35.686572,6,10.695,16.82,6.45,0.00416666666666667,0.2,0.2,0.25,12,0.936733552358023,1.00169755067224,0.749806894029382,76.96,77.71,76.74,100,100,100
"745","lemala_rim","mvua",2022-08-14,-3.1421657,35.686572,6,12.1952083333333,20.25,5.76,0,0,0,0,0,0.896336702611646,1.00119610557328,0.637617056473401,76.8464583333333,76.97,76.69,100,100,100
"746","lemala_rim","mvua",2022-08-15,-3.1421657,35.686572,6,13.28625,19.86,8.49,0,0,0,0,0,0.892195865005201,0.998490868131586,0.624271485752617,76.8458333333333,77.01,76.72,100,100,100
"747","lemala_rim","mvua",2022-08-16,-3.1421657,35.686572,6,11.87,19.31,7.79,0.00416666666666667,0.2,0.2,0.25,12,0.913883719046542,1.00084585857453,0.644881598188502,76.9685416666667,77.87,76.79,100,100,100
"748","lemala_rim","mvua",2022-08-17,-3.1421657,35.686572,6,10.628125,16.05,7.8,0.0125,0.2,0.6,0.75,12,0.923388806842575,1.00179363629821,0.703927946790771,76.9629166666667,77.57,76.83,100,100,100
"749","lemala_rim","mvua",2022-08-18,-3.1421657,35.686572,6,10.8089583333333,18,4.65,0,0,0,0,0,0.837084959169394,0.98570975689374,0.518314286156453,76.925625,77.08,76.8,100,100,100
"750","lemala_rim","mvua",2022-08-19,-3.1421657,35.686572,6,12.326875,19.43,6.49,0,0,0,0,0,0.777084512782252,0.990549993444067,0.471107340467225,76.915625,77.05,76.79,100,100,100
"751","lemala_rim","mvua",2022-08-20,-3.1421657,35.686572,6,12.0139583333333,21.69,2.69,0,0,0,0,0,0.708197065301255,0.957394754572397,0.393205324979946,76.9945833333333,77.17,76.87,100,100,100
"752","lemala_rim","mvua",2022-08-21,-3.1421657,35.686572,6,12.83125,20.76,4.15,0,0,0,0,0,0.726731796881837,0.971823819490701,0.432876381095098,77.0247916666667,77.15,76.88,100,100,100
"753","lemala_rim","mvua",2022-08-22,-3.1421657,35.686572,6,11.4789583333333,16.82,8.62,0,0,0,0,0,0.859894803114683,0.977872005921301,0.659387552268756,76.980625,77.15,76.8,100,100,100
"754","lemala_rim","mvua",2022-08-23,-3.1421657,35.686572,6,10.1464583333333,15.11,7.17,0,0,0,0,0,0.895938252508136,0.984018003980085,0.729818626952902,77.0416666666667,77.21,76.84,100,100,100
"755","lemala_rim","mvua",2022-08-24,-3.1421657,35.686572,6,10.696875,16.96,5.9,0,0,0,0,0,0.831107844571022,0.971346576294504,0.602284790946077,77.0679166666667,77.2,76.92,100,100,100
"756","lemala_rim","mvua",2022-08-25,-3.1421657,35.686572,6,10.3179166666667,14.24,7.71,0.0166666666666667,0.2,0.8,1,12,0.929880584537688,1.00063636621682,0.827171688058127,77.0285416666667,77.97,76.83,100,100,100
"757","lemala_rim","mvua",2022-08-26,-3.1421657,35.686572,6,11.635,17.6,7.75,0.00833333333333333,0.2,0.4,0.5,12,0.899865111517409,1.00023614476737,0.680744010709303,76.9170833333333,77.51,76.75,100,100,100
"758","lemala_rim","mvua",2022-08-27,-3.1421657,35.686572,6,11.02625,16.66,7.64,0.00416666666666667,0.2,0.2,0.25,12,0.918119030650129,0.999688992812796,0.721965422120164,76.9089583333333,77.77,76.78,100,100,100
"759","lemala_rim","mvua",2022-08-28,-3.1421657,35.686572,6,11.07375,17.13,5.97,0.00416666666666667,0.2,0.2,0.25,12,0.913467115562709,0.998200345198596,0.72739474492698,76.8345833333333,77,76.71,100,100,100
"760","lemala_rim","mvua",2022-08-29,-3.1421657,35.686572,6,12.9564583333333,20.04,8.15,0,0,0,0,0,0.855517934584393,0.993560966808457,0.605594382138521,76.9060416666667,77.07,76.74,100,100,100
"761","lemala_rim","mvua",2022-08-30,-3.1421657,35.686572,6,11.6108510638298,18.58,9.17,0.157446808510638,4,7.4,1.27659574468085,24,0.920820863203755,0.988810529083475,0.6817008503025,76.9640425531915,77.11,76.86,100,100,100
"762","lemala_rim","mvua",2022-08-31,-3.1421657,35.686572,6,11.549375,16.45,8.46,0.00416666666666667,0.2,0.2,0.25,12,0.911998428121891,0.996986573110685,0.73969078742964,76.9766666666667,77.12,76.86,100,100,100
"763","lemala_rim","mvua",2022-09-01,-3.1421657,35.686572,6,11.935,18.25,6.46,0,0,0,0,0,0.821434197598559,0.974225034304522,0.56392448635219,76.9325,77.08,76.77,100,100,100
"764","lemala_rim","mvua",2022-09-02,-3.1421657,35.686572,6,10.4754166666667,15.63,6.17,0,0,0,0,0,0.908399971352367,0.968992978808965,0.765863092873475,76.9316666666667,77.08,76.81,100,100,100
"765","lemala_rim","mvua",2022-09-03,-3.1421657,35.686572,6,11.6641666666667,19.49,5.73,0,0,0,0,0,0.821978832273113,0.996174423144427,0.490875514552764,77.0420833333333,77.21,76.93,100,100,100
"766","lemala_rim","mvua",2022-09-04,-3.1421657,35.686572,6,12.1264583333333,20.35,3,0,0,0,0,0,0.781000189130702,0.990261093523454,0.514885504870532,77.0554166666667,77.17,76.94,100,100,100
"767","lemala_rim","mvua",2022-09-05,-3.1421657,35.686572,6,12.48,20,4.44,0,0,0,0,0,0.783723761508772,0.977621060798311,0.549680414062782,77.0629166666667,77.2,76.88,100,100,100
